"year","station","julian"
1986,"L-04",177
1986,"M-04",177
1986,"N-04",178
1986,"O-04",178
1986,"O-02",178
1986,"N-02",178
1986,"M-02",179
1986,"L-02",179
1986,"K-02",179
1986,"J-02",179
1986,"I-02",179
1986,"I-18",180
1986,"JI1918",180
1986,"J-18",180
1986,"J-01",180
1986,"K-18",180
1986,"L-18",181
1986,"M-18",181
1986,"N-18",181
1986,"O-18",181
1986,"P-18",181
1986,"Q-18",182
1986,"Q-20",182
1986,"P-20",182
1986,"O-20",182
1986,"N-20",183
1986,"M-20",183
1985,"E-21",222
1985,"F-21",222
1985,"GF2221",222
1985,"E-22",223
1985,"F-22",223
1985,"G-22",223
1985,"G-21",223
1985,"HG2221",223
1985,"H-22",224
1985,"I-22",224
1985,"J-22",224
1985,"J-23",224
1985,"J-24",224
1985,"J-25",224
1985,"J-26",225
1985,"I-26",225
1985,"I-25",225
1985,"I-24",225
1985,"I-23",225
1985,"F-25",244
1985,"F-24",244
1985,"F-23",244
1985,"G-23",244
1985,"G-24",245
1985,"G-25",245
1985,"G-26",245
1985,"H-26",245
1985,"H-25",245
1985,"H-24",246
1985,"H-23",246
1985,"D-09",172
1985,"L-27",189
1985,"O-20",188
1985,"E-08",177
1985,"F-08",177
1985,"G-08",178
1985,"H-08",178
1985,"I-08",178
1985,"J-08",178
1985,"K-08",178
1985,"L-08",179
1985,"M-08",179
1985,"N-07",179
1985,"M-07",179
1985,"L-07",179
1985,"K-07",180
1985,"K-06",180
1985,"L-06",180
1985,"M-06",180
1985,"N-06",180
1985,"N-05",181
1985,"M-05",181
1985,"L-05",181
1985,"K-05",181
1985,"K-04",181
1985,"L-04",182
1985,"M-04",182
1985,"N-04",182
1985,"O-04",182
1985,"O-03",183
1985,"N-03",183
1985,"M-03",183
1985,"L-03",183
1985,"I-04",210
1985,"J-04",210
1985,"J-02",211
1985,"I-02",211
1985,"H-02",211
1985,"G-02",211
1985,"F-02",211
1985,"E-02",212
1985,"D-02",213
1985,"C-02",213
1985,"B-02",213
1985,"A-02",213
1985,"B-01",214
1985,"C-01",214
1985,"C-18",214
1985,"F-18",215
1985,"GF1918",215
1985,"G-18",215
1985,"HG1918",215
1985,"H-18",216
1985,"IH1918",216
1985,"I-18",216
1985,"JI1918",216
1985,"J-18",216
1985,"J-20",217
1985,"JI2120",217
1985,"HG2120",220
1985,"H-20",220
1985,"IH2120",220
1985,"I-20",220
1985,"G-20",221
1985,"GF2120",221
1985,"F-20",221
1985,"E-20",221
1985,"P-32",202
1985,"O-31",202
1985,"N-31",202
1985,"M-31",202
1985,"M-32",202
1985,"L-31",203
1985,"D-04",209
1985,"E-04",209
1985,"F-04",209
1985,"G-04",210
1985,"H-04",210
1985,"H-16",159
1985,"I-16",159
1985,"J-16",159
1985,"J-15",159
1985,"I-15",159
1985,"F-13",160
1985,"F-12",160
1985,"E-12",160
1985,"F-14",161
1985,"G-14",161
1985,"G-15",161
1985,"H-15",161
1985,"H-14",162
1985,"I-14",162
1985,"J-14",162
1985,"K-14",162
1985,"K-13",162
1985,"J-13",164
1985,"I-13",164
1985,"H-13",164
1985,"G-13",165
1985,"G-12",165
1985,"H-12",165
1985,"I-12",166
1985,"J-12",166
1985,"K-12",166
1985,"K-11",166
1985,"J-11",166
1985,"I-11",167
1985,"H-11",167
1985,"G-11",167
1985,"F-11",167
1985,"E-11",167
1985,"D-10",168
1985,"E-10",168
1985,"F-10",168
1985,"G-10",168
1985,"H-10",168
1985,"I-10",169
1985,"J-10",169
1985,"K-10",169
1985,"K-09",169
1985,"J-09",169
1985,"L-09",171
1985,"I-09",171
1985,"H-09",171
1985,"G-09",171
1985,"F-09",172
1985,"E-09",172
1985,"C-09",172
1985,"B-08",177
1985,"C-08",177
1985,"D-08",177
1985,"M-18",187
1985,"L-18",187
1985,"K-18",187
1985,"K-20",188
1985,"L-20",188
1985,"M-20",188
1985,"N-20",188
1985,"P-20",189
1985,"Q-20",189
1985,"S-22",189
1985,"R-22",189
1985,"Q-22",190
1985,"P-22",190
1985,"O-22",190
1985,"N-22",190
1985,"M-22",190
1985,"L-22",191
1985,"K-22",191
1985,"K-24",191
1985,"L-24",191
1985,"M-24",192
1985,"N-24",192
1985,"ON2524",192
1985,"O-24",192
1985,"PO2524",193
1985,"P-24",193
1985,"QP2524",193
1985,"S-24",194
1985,"S-26",195
1985,"R-26",195
1985,"Q-26",195
1985,"QP2726",195
1985,"P-26",195
1985,"PO2726",196
1985,"O-26",196
1985,"N-26",196
1985,"M-26",196
1985,"L-26",196
1985,"K-26",196
1985,"L-28",197
1985,"M-28",197
1985,"N-28",197
1985,"O-28",197
1985,"P-28",197
1985,"Q-28",198
1985,"R-28",198
1985,"R-29",198
1985,"Q-29",198
1985,"P-29",198
1985,"O-29",199
1985,"N-29",199
1985,"M-29",199
1985,"L-29",199
1985,"L-30",199
1985,"M-30",200
1985,"N-30",200
1985,"O-30",200
1985,"P-30",200
1985,"Q-30",200
1985,"R-30",201
1985,"R-31",201
1985,"R-32",201
1985,"Q-31",201
1985,"P-31",201
1985,"I-06",204
1985,"H-06",204
1985,"H-05",205
1985,"G-05",205
1985,"G-06",205
1985,"F-06",205
1985,"F-05",205
1985,"E-05",206
1985,"E-06",206
1985,"D-06",206
1985,"D-05",206
1985,"C-05",206
1985,"C-06",207
1985,"B-06",207
1985,"B-05",207
1985,"A-05",207
1985,"Z-05",207
1985,"A-04",208
1985,"A-03",208
1985,"B-03",208
1985,"B-04",208
1985,"C-04",208
1985,"C-03",209
1985,"D-03",209
1985,"E-03",209
1985,"F-03",209
1985,"G-03",209
1985,"H-03",210
1985,"I-03",210
1985,"J-03",210
1985,"J-01",210
1985,"I-01",211
1985,"H-01",211
1985,"G-01",211
1985,"F-01",211
1985,"E-19",213
1985,"E-18",213
1985,"D-18",214
1985,"D-01",214
1985,"E-01",214
1985,"F-19",215
1985,"GF2019",215
1985,"G-19",215
1985,"HG2019",215
1985,"H-19",216
1985,"IH2019",216
1985,"I-19",216
1985,"JI2019",216
1985,"J-19",216
1985,"J-21",217
1985,"JI2221",217
1985,"H-21",219
1985,"I-21",219
1985,"IH2221",219
1985,"K-02",184
1985,"L-02",184
1985,"M-02",184
1985,"N-02",184
1985,"O-02",185
1985,"Q-02",186
1985,"Q-18",186
1985,"P-18",186
1985,"O-18",186
1985,"N-18",187
1985,"K-03",183
1985,"K-01",184
1985,"L-01",184
1985,"M-01",184
1985,"N-01",184
1985,"O-01",184
1985,"P-01",184
1985,"Q-01",186
1985,"R-23",187
1985,"S-23",187
1985,"S-25",187
1985,"R-25",187
1985,"R-27",188
1985,"Q-27",188
1985,"P-27",188
1985,"O-27",188
1985,"N-27",188
1985,"M-27",189
1985,"K-27",189
1985,"K-25",189
1985,"L-25",190
1985,"M-25",190
1985,"N-25",190
1985,"ON2625",190
1985,"O-25",190
1985,"PO2625",190
1985,"P-25",191
1985,"QP2625",191
1985,"Q-25",191
1985,"Q-23",191
1985,"QP2423",191
1985,"P-23",192
1985,"PO2423",192
1985,"O-23",192
1985,"N-23",192
1985,"M-23",192
1985,"L-23",193
1985,"K-23",193
1985,"K-21",193
1985,"L-21",193
1985,"M-21",194
1985,"N-21",194
1985,"O-21",194
1985,"P-21",194
1985,"Q-21",194
1985,"Q-19",195
1985,"P-19",195
1985,"O-19",195
1985,"N-19",195
1985,"M-19",195
1985,"L-19",195
1985,"K-19",195
1985,"B-07",202
1985,"C-07",202
1985,"D-07",202
1985,"E-07",202
1985,"F-07",202
1985,"G-07",203
1985,"H-07",203
1985,"I-07",203
1985,"J-07",203
1985,"J-05",204
1985,"I-05",204
1985,"J-06",204
1984,"B-06",172
1984,"GF1918",186
1984,"N-27",224
1984,"M-31",231
1984,"M-30",232
1984,"L-31",232
1984,"L-30",232
1984,"E-22",196
1984,"D-18",197
1984,"C-18",197
1984,"F-24",203
1984,"G-24",203
1984,"H-24",203
1984,"I-24",203
1984,"J-24",203
1984,"K-24",204
1984,"L-24",204
1984,"M-24",204
1984,"N-24",204
1984,"ON2524",204
1984,"O-24",205
1984,"PO2524",205
1984,"P-24",205
1984,"QP2524",205
1984,"Q-26",206
1984,"QP2726",206
1984,"P-26",206
1984,"PO2726",206
1984,"O-26",207
1984,"N-26",207
1984,"M-26",207
1984,"L-26",207
1984,"K-26",207
1984,"J-26",208
1984,"I-26",208
1984,"H-26",208
1984,"G-26",208
1984,"K-27",223
1984,"L-27",223
1984,"M-27",223
1984,"O-27",224
1984,"P-27",224
1984,"Q-27",224
1984,"R-27",224
1984,"R-28",225
1984,"Q-28",225
1984,"P-28",225
1984,"O-28",226
1984,"N-28",226
1984,"M-28",226
1984,"L-28",226
1984,"L-29",227
1984,"M-29",227
1984,"N-29",227
1984,"O-29",227
1984,"P-29",228
1984,"Q-29",228
1984,"R-29",228
1984,"R-30",228
1984,"Q-30",228
1984,"R-32",229
1984,"R-31",229
1984,"Q-31",229
1984,"P-32",229
1984,"P-31",230
1984,"P-30",230
1984,"O-31",230
1984,"O-30",230
1984,"N-30",231
1984,"N-31",231
1984,"M-32",231
1984,"B-02",181
1984,"C-02",181
1984,"D-02",181
1984,"E-02",182
1984,"F-02",182
1984,"G-02",182
1984,"H-02",182
1984,"I-02",182
1984,"J-02",183
1984,"K-02",183
1984,"L-02",183
1984,"M-02",183
1984,"N-02",183
1984,"Q-18",184
1984,"P-18",184
1984,"O-18",184
1984,"N-18",184
1984,"M-18",184
1984,"L-18",185
1984,"K-18",185
1984,"J-18",185
1984,"JI1918",185
1984,"I-18",185
1984,"IH1918",186
1984,"H-18",186
1984,"HG1918",186
1984,"G-18",186
1984,"F-18",187
1984,"E-18",187
1984,"F-20",188
1984,"E-20",188
1984,"GF2120",189
1984,"G-20",189
1984,"HG2120",189
1984,"H-20",189
1984,"IH2120",189
1984,"I-20",190
1984,"JI2120",190
1984,"J-20",190
1984,"K-20",190
1984,"L-20",190
1984,"M-20",191
1984,"N-20",191
1984,"O-20",191
1984,"P-20",191
1984,"Q-20",191
1984,"R-22",192
1984,"R-23",192
1984,"R-24",192
1984,"S-24",193
1984,"S-23",193
1984,"S-22",193
1984,"Q-22",194
1984,"P-22",194
1984,"O-22",194
1984,"N-22",194
1984,"M-22",194
1984,"L-22",195
1984,"K-22",195
1984,"J-22",195
1984,"I-22",195
1984,"H-22",195
1984,"G-22",196
1984,"F-22",196
1984,"H-16",161
1984,"I-16",162
1984,"J-16",162
1984,"K-14",162
1984,"J-14",162
1984,"I-14",163
1984,"H-14",163
1984,"G-14",163
1984,"F-14",163
1984,"E-12",164
1984,"F-12",164
1984,"G-12",164
1984,"H-12",164
1984,"I-12",164
1984,"J-12",165
1984,"K-12",165
1984,"K-10",165
1984,"J-10",165
1984,"I-10",166
1984,"H-10",166
1984,"G-10",166
1984,"F-10",166
1984,"E-10",167
1984,"D-10",167
1984,"B-08",167
1984,"C-08",167
1984,"D-08",168
1984,"E-08",168
1984,"F-08",168
1984,"G-08",168
1984,"H-08",168
1984,"I-08",169
1984,"J-08",169
1984,"K-08",169
1984,"L-08",169
1984,"M-08",169
1984,"N-06",170
1984,"M-06",170
1984,"L-06",170
1984,"K-06",170
1984,"J-06",170
1984,"I-06",171
1984,"H-06",171
1984,"G-06",171
1984,"F-06",171
1984,"E-06",171
1984,"D-06",172
1984,"C-06",172
1984,"A-06",172
1984,"A-04",173
1984,"B-04",173
1984,"C-04",173
1984,"D-04",173
1984,"E-04",173
1984,"F-04",174
1984,"G-04",174
1984,"H-04",174
1984,"I-04",175
1984,"J-04",175
1984,"K-04",175
1984,"L-04",175
1984,"M-04",176
1984,"N-04",176
1984,"A-02",181
1984,"G-07",169
1984,"H-07",169
1984,"I-07",170
1984,"J-07",170
1984,"K-07",170
1984,"L-07",170
1984,"M-07",170
1984,"N-07",171
1984,"N-05",171
1984,"O-04",171
1984,"O-03",171
1984,"O-02",172
1984,"O-01",172
1984,"P-01",172
1984,"Q-01",172
1984,"Q-02",172
1984,"M-05",173
1984,"L-05",173
1984,"K-05",173
1984,"J-05",173
1984,"I-05",173
1984,"H-05",174
1984,"G-05",174
1984,"F-05",176
1984,"E-05",176
1984,"D-05",176
1984,"C-05",176
1984,"B-05",176
1984,"HG2019",191
1984,"H-19",191
1984,"IH2019",191
1984,"I-19",191
1984,"JI2019",192
1984,"J-19",192
1984,"K-19",192
1984,"L-19",192
1984,"M-19",192
1984,"N-19",193
1984,"O-19",193
1984,"P-19",193
1984,"Q-19",193
1984,"Q-21",194
1984,"P-21",194
1984,"O-21",194
1984,"N-21",194
1984,"M-21",194
1984,"L-21",195
1984,"K-21",195
1984,"J-21",195
1984,"JI2221",195
1984,"I-21",195
1984,"IH2221",196
1984,"H-21",196
1984,"HG2221",196
1984,"G-21",196
1984,"GF2221",196
1984,"F-21",197
1984,"E-21",197
1984,"F-23",202
1984,"G-23",202
1984,"G-15",162
1984,"H-15",162
1984,"I-15",162
1984,"J-15",162
1984,"K-13",163
1984,"J-13",163
1984,"I-13",163
1984,"H-13",163
1984,"G-13",163
1984,"F-13",164
1984,"E-11",164
1984,"F-11",164
1984,"G-11",164
1984,"H-11",165
1984,"I-11",165
1984,"J-11",165
1984,"K-11",165
1984,"L-09",166
1984,"K-09",166
1984,"J-09",166
1984,"I-09",166
1984,"H-09",167
1984,"G-09",167
1984,"F-09",167
1984,"E-09",167
1984,"D-09",167
1984,"C-09",168
1984,"B-07",168
1984,"C-07",168
1984,"D-07",169
1984,"E-07",169
1984,"F-07",169
1984,"H-23",202
1984,"I-23",202
1984,"J-23",203
1984,"L-23",203
1984,"M-23",203
1984,"N-23",203
1984,"O-23",204
1984,"PO2423",204
1984,"P-23",204
1984,"QP2423",204
1984,"Q-23",204
1984,"S-25",205
1984,"S-26",205
1984,"R-26",205
1984,"R-25",205
1984,"Q-25",206
1984,"QP2625",206
1984,"P-25",206
1984,"PO2625",206
1984,"O-25",206
1984,"ON2625",206
1984,"N-25",207
1984,"M-25",207
1984,"L-25",207
1984,"K-25",207
1984,"J-25",207
1984,"I-25",208
1984,"H-25",208
1984,"G-25",208
1984,"F-25",208
1984,"B-03",181
1984,"K-23",203
1984,"A-05",177
1984,"Z-05",177
1984,"A-03",177
1984,"C-03",181
1984,"D-03",181
1984,"E-03",181
1984,"F-03",181
1984,"G-03",182
1984,"H-03",182
1984,"I-03",182
1984,"J-03",182
1984,"K-03",183
1984,"L-03",183
1984,"M-03",183
1984,"N-03",183
1984,"N-01",184
1984,"M-01",184
1984,"L-01",184
1984,"K-01",184
1984,"J-01",184
1984,"I-01",185
1984,"H-01",185
1984,"G-01",185
1984,"GF2019",189
1984,"G-19",189
1984,"F-19",189
1984,"E-19",189
1984,"B-01",190
1984,"C-01",190
1984,"D-01",190
1984,"E-01",190
1984,"F-01",190
1983,"F-14",159
1983,"G-14",159
1983,"H-14",159
1983,"I-14",159
1983,"J-14",160
1983,"K-14",160
1983,"K-12",160
1983,"J-12",161
1983,"I-12",161
1983,"H-12",161
1983,"G-12",161
1983,"F-12",162
1983,"E-12",162
1983,"D-10",162
1983,"E-10",162
1983,"F-10",163
1983,"G-10",163
1983,"H-10",163
1983,"I-10",163
1983,"J-10",164
1983,"K-10",164
1983,"M-08",164
1983,"L-08",164
1983,"K-08",165
1983,"J-08",165
1983,"I-08",165
1983,"H-08",165
1983,"G-08",165
1983,"F-08",166
1983,"G-06",169
1983,"QP2726",210
1983,"Q-26",210
1983,"R-26",210
1983,"S-26",210
1983,"R-28",211
1983,"Q-28",211
1983,"P-28",211
1983,"O-28",211
1983,"N-28",211
1983,"M-28",212
1983,"L-28",212
1983,"L-30",212
1983,"M-30",212
1983,"N-30",213
1983,"O-30",213
1983,"P-30",213
1983,"Q-30",213
1983,"R-30",213
1983,"GF1918",187
1983,"F-18",187
1983,"E-18",187
1983,"D-18",188
1983,"C-18",188
1983,"E-20",188
1983,"F-20",189
1983,"GF2120",189
1983,"G-20",189
1983,"HG2120",189
1983,"H-20",190
1983,"IH2120",190
1983,"I-20",190
1983,"JI2120",190
1983,"J-20",191
1983,"K-20",191
1983,"L-20",191
1983,"M-20",191
1983,"N-20",192
1983,"O-20",192
1983,"P-20",192
1983,"Q-20",192
1983,"S-22",193
1983,"R-22",193
1983,"Q-22",193
1983,"P-22",193
1983,"O-22",193
1983,"N-22",194
1983,"M-22",194
1983,"L-22",194
1983,"K-22",194
1983,"J-22",194
1983,"I-22",195
1983,"H-22",195
1983,"G-22",195
1983,"F-22",195
1983,"E-22",195
1983,"F-24",196
1983,"G-24",196
1983,"H-24",196
1983,"I-24",196
1983,"J-24",196
1983,"K-24",197
1983,"L-24",197
1983,"M-24",197
1983,"N-24",197
1983,"ON2524",197
1983,"O-24",198
1983,"PO2524",198
1983,"P-24",198
1983,"QP2524",198
1983,"S-24",199
1983,"R-24",199
1983,"G-26",208
1983,"H-26",208
1983,"I-26",208
1983,"J-26",208
1983,"K-26",208
1983,"L-26",209
1983,"M-26",209
1983,"N-26",209
1983,"O-26",209
1983,"PO2726",209
1983,"P-26",210
1983,"E-08",166
1983,"D-08",166
1983,"C-08",166
1983,"B-08",167
1983,"B-07",167
1983,"C-07",167
1983,"D-07",167
1983,"A-06",168
1983,"B-06",168
1983,"C-06",168
1983,"D-06",168
1983,"E-06",169
1983,"F-06",169
1983,"H-06",169
1983,"I-06",170
1983,"J-06",170
1983,"K-06",170
1983,"L-06",170
1983,"M-06",171
1983,"N-06",171
1983,"O-04",171
1983,"N-04",172
1983,"M-04",172
1983,"L-04",172
1983,"K-04",172
1983,"J-04",173
1983,"I-04",173
1983,"H-04",173
1983,"G-04",173
1983,"F-04",174
1983,"E-04",174
1983,"D-04",174
1983,"C-04",174
1983,"B-04",175
1983,"A-04",175
1983,"J-02",176
1983,"I-02",176
1983,"H-02",176
1983,"G-02",176
1983,"F-02",177
1983,"E-02",177
1983,"D-02",177
1983,"C-02",177
1983,"B-02",178
1983,"A-02",178
1983,"K-02",183
1983,"L-02",183
1983,"M-02",183
1983,"N-02",183
1983,"O-02",183
1983,"Q-18",184
1983,"P-18",184
1983,"O-18",184
1983,"N-18",184
1983,"M-18",185
1983,"L-18",185
1983,"K-18",185
1983,"J-18",185
1983,"JI1918",185
1983,"I-18",186
1983,"IH1918",186
1983,"H-18",186
1983,"HG1918",186
1983,"G-18",187
1983,"K-03",173
1983,"J-03",173
1983,"H-16",158
1983,"I-16",158
1983,"J-16",158
1983,"J-15",158
1983,"I-15",158
1983,"H-15",159
1983,"G-15",159
1983,"F-13",159
1983,"G-13",159
1983,"H-13",160
1983,"I-13",160
1983,"J-13",160
1983,"K-13",161
1983,"K-11",162
1983,"J-11",162
1983,"I-11",162
1983,"H-11",162
1983,"G-11",162
1983,"F-11",163
1983,"E-11",163
1983,"C-09",163
1983,"D-09",164
1983,"E-09",164
1983,"F-09",164
1983,"G-09",164
1983,"H-09",164
1983,"I-09",165
1983,"J-09",165
1983,"K-09",165
1983,"L-09",165
1983,"N-07",166
1983,"M-07",166
1983,"L-07",166
1983,"K-07",166
1983,"J-07",166
1983,"I-07",167
1983,"H-07",167
1983,"G-07",167
1983,"F-07",167
1983,"E-07",167
1983,"Z-05",168
1983,"A-05",168
1983,"B-05",168
1983,"C-05",168
1983,"D-05",168
1983,"E-05",169
1983,"F-05",169
1983,"L-19",185
1983,"K-19",185
1983,"JI2019",185
1983,"I-19",186
1983,"IH2019",187
1983,"H-19",187
1983,"HG2019",187
1983,"G-19",187
1983,"GF2019",187
1983,"F-19",188
1983,"E-19",188
1983,"E-21",188
1983,"F-21",189
1983,"GF2221",189
1983,"G-21",189
1983,"HG2221",189
1983,"H-21",190
1983,"IH2221",190
1983,"I-21",190
1983,"JI2221",190
1983,"J-21",191
1983,"K-21",191
1983,"L-21",191
1983,"M-21",191
1983,"N-21",191
1983,"O-21",192
1983,"P-21",192
1983,"Q-21",192
1983,"S-23",193
1983,"R-23",193
1983,"Q-23",193
1983,"QP2423",193
1983,"P-23",193
1983,"G-05",169
1983,"H-05",169
1983,"I-05",170
1983,"J-05",170
1983,"K-05",170
1983,"L-05",170
1983,"M-05",171
1983,"N-05",171
1983,"O-03",172
1983,"N-03",172
1983,"M-03",172
1983,"Q-27",210
1983,"R-27",210
1983,"R-29",211
1983,"Q-29",211
1983,"P-29",211
1983,"O-29",211
1983,"N-29",211
1983,"M-29",211
1983,"L-29",212
1983,"L-31",212
1983,"M-31",212
1983,"M-32",212
1983,"N-31",213
1983,"O-31",213
1983,"P-31",213
1983,"Q-31",213
1983,"R-31",213
1983,"J-19",185
1983,"ON2625",197
1983,"L-03",172
1983,"PO2423",193
1983,"O-23",194
1983,"N-23",194
1983,"M-23",194
1983,"L-23",194
1983,"K-23",194
1983,"J-23",195
1983,"I-23",195
1983,"H-23",195
1983,"G-23",195
1983,"F-23",195
1983,"F-25",196
1983,"G-25",196
1983,"H-25",196
1983,"I-25",196
1983,"J-25",196
1983,"K-25",197
1983,"L-25",197
1983,"M-25",197
1983,"N-25",197
1983,"O-25",198
1983,"PO2625",198
1983,"P-25",198
1983,"QP2625",198
1983,"Q-25",198
1983,"R-25",198
1983,"S-25",198
1983,"K-27",209
1983,"L-27",209
1983,"M-27",209
1983,"N-27",209
1983,"O-27",210
1983,"P-27",210
1983,"I-03",173
1983,"H-03",173
1983,"G-03",173
1983,"F-03",174
1983,"E-03",174
1983,"D-03",174
1983,"C-03",174
1983,"B-03",175
1983,"A-03",175
1983,"H-01",176
1983,"G-01",176
1983,"F-01",176
1983,"E-01",176
1983,"D-01",176
1983,"C-01",177
1983,"B-01",177
1983,"I-01",182
1983,"J-01",182
1983,"K-01",182
1983,"L-01",182
1983,"M-01",182
1983,"N-01",183
1983,"O-01",183
1983,"P-01",183
1983,"Q-02",183
1983,"Q-01",183
1983,"Q-19",184
1983,"P-19",184
1983,"O-19",184
1983,"N-19",184
1983,"M-19",185
1982,"F-06",164
1982,"G-06",164
1982,"H-06",165
1982,"I-06",165
1982,"J-06",165
1982,"K-06",165
1982,"L-06",165
1982,"M-06",166
1982,"N-06",166
1982,"O-04",166
1982,"N-04",167
1982,"M-04",167
1982,"L-04",167
1982,"K-04",167
1982,"J-04",168
1982,"C-18",182
1982,"F-20",183
1982,"GF2120",183
1982,"G-20",183
1982,"HG2120",184
1982,"H-20",184
1982,"IH2120",184
1982,"I-20",184
1982,"JI2120",184
1982,"J-20",185
1982,"K-20",185
1982,"L-20",185
1982,"M-20",185
1982,"N-20",185
1982,"O-20",185
1982,"P-20",186
1982,"Q-20",186
1982,"Q-22",186
1982,"P-22",186
1982,"O-22",186
1982,"N-22",188
1982,"M-22",188
1982,"L-22",188
1982,"J-16",149
1982,"I-16",149
1982,"H-16",149
1982,"F-14",149
1982,"G-14",156
1982,"H-14",156
1982,"I-14",156
1982,"J-14",157
1982,"K-14",157
1982,"K-12",157
1982,"J-12",157
1982,"I-12",158
1982,"H-12",158
1982,"G-12",158
1982,"F-12",158
1982,"E-12",158
1982,"D-10",159
1982,"E-10",159
1982,"F-10",159
1982,"G-10",159
1982,"H-10",160
1982,"I-10",160
1982,"J-10",160
1982,"K-10",160
1982,"M-08",161
1982,"L-08",161
1982,"K-08",161
1982,"J-08",161
1982,"I-08",161
1982,"H-08",162
1982,"G-08",162
1982,"F-08",162
1982,"E-08",162
1982,"D-08",163
1982,"C-08",163
1982,"B-08",163
1982,"A-06",163
1982,"B-06",164
1982,"C-06",164
1982,"D-06",164
1982,"E-06",164
1982,"I-02",180
1982,"K-22",188
1982,"J-22",188
1982,"I-22",189
1982,"H-22",189
1982,"G-22",189
1982,"F-22",189
1982,"E-22",189
1982,"F-24",190
1982,"G-24",190
1982,"H-24",190
1982,"I-24",190
1982,"J-24",190
1982,"K-24",191
1982,"L-24",191
1982,"M-24",191
1982,"N-24",191
1982,"O-24",191
1982,"P-24",191
1982,"R-26",192
1982,"Q-26",192
1982,"P-26",192
1982,"O-26",192
1982,"I-04",168
1982,"H-04",168
1982,"G-04",168
1982,"F-04",168
1982,"E-04",169
1982,"D-04",169
1982,"C-04",169
1982,"B-04",169
1982,"A-04",169
1982,"A-02",170
1982,"B-02",170
1982,"C-02",170
1982,"D-02",170
1982,"E-02",170
1982,"J-18",177
1982,"K-18",177
1982,"L-18",177
1982,"M-18",177
1982,"N-18",177
1982,"O-18",178
1982,"P-18",178
1982,"Q-18",178
1982,"O-02",178
1982,"N-02",179
1982,"M-02",179
1982,"L-02",179
1982,"K-02",179
1982,"J-02",180
1982,"H-02",180
1982,"G-02",180
1982,"F-02",180
1982,"JI1918",181
1982,"I-18",181
1982,"IH1918",181
1982,"H-18",181
1982,"HG1918",181
1982,"G-18",181
1982,"GF1918",182
1982,"F-18",182
1982,"E-18",182
1982,"D-18",182
1982,"R-29",210
1982,"S-29",210
1982,"T-29",210
1982,"U-29",210
1982,"T-30",211
1982,"S-30",211
1982,"R-30",211
1982,"Q-30",211
1982,"P-30",212
1982,"O-30",212
1982,"N-30",212
1982,"M-30",212
1982,"L-30",212
1982,"L-31",213
1982,"M-31",213
1982,"M-32",213
1982,"N-31",213
1982,"O-31",213
1982,"P-31",213
1982,"J-15",151
1982,"G-01",182
1982,"JI2221",188
1982,"I-21",188
1982,"IH2221",188
1982,"H-21",188
1982,"G-21",189
1982,"GF2221",189
1982,"F-21",189
1982,"E-21",189
1982,"F-23",190
1982,"G-23",190
1982,"H-23",190
1982,"I-23",190
1982,"J-23",190
1982,"K-23",190
1982,"L-23",191
1982,"M-23",191
1982,"N-23",191
1982,"O-23",191
1982,"P-23",191
1982,"Q-23",192
1982,"R-23",192
1982,"R-24",192
1982,"R-25",193
1982,"Q-25",193
1982,"P-25",193
1982,"I-25",194
1982,"F-25",194
1982,"G-26",199
1982,"G-25",199
1982,"H-25",199
1982,"H-26",199
1982,"I-26",199
1982,"J-26",200
1982,"J-25",200
1982,"K-25",200
1982,"L-25",200
1982,"M-25",201
1982,"N-25",201
1982,"O-25",201
1982,"N-26",201
1982,"M-26",202
1982,"L-26",202
1982,"K-26",202
1982,"K-27",202
1982,"L-27",202
1982,"M-27",204
1982,"N-27",204
1982,"O-27",204
1982,"P-27",205
1982,"Q-27",205
1982,"R-27",205
1982,"R-28",207
1982,"Q-28",208
1982,"P-28",208
1982,"O-28",208
1982,"N-28",208
1982,"M-28",208
1982,"L-28",209
1982,"L-29",209
1982,"M-29",209
1982,"N-29",209
1982,"O-29",209
1982,"P-29",209
1982,"Q-29",210
1982,"J-05",170
1982,"I-05",170
1982,"H-05",171
1982,"G-05",171
1982,"F-05",171
1982,"E-05",171
1982,"D-05",171
1982,"C-05",172
1982,"B-05",172
1982,"A-05",172
1982,"A-03",177
1982,"B-03",177
1982,"C-03",177
1982,"D-03",177
1982,"E-03",177
1982,"F-03",178
1982,"G-03",178
1982,"H-03",178
1982,"I-03",178
1982,"J-03",178
1982,"K-03",179
1982,"L-03",179
1982,"M-03",179
1982,"N-03",179
1982,"O-03",179
1982,"Q-01",180
1982,"P-01",180
1982,"O-01",180
1982,"N-01",180
1982,"M-01",181
1982,"L-01",181
1982,"K-01",181
1982,"J-01",181
1982,"I-01",181
1982,"H-01",181
1982,"F-01",182
1982,"E-01",182
1982,"D-01",182
1982,"C-01",182
1982,"E-19",183
1982,"F-19",183
1982,"GF2019",183
1982,"G-19",183
1982,"HG2019",184
1982,"H-19",184
1982,"IH2019",184
1982,"I-19",184
1982,"JI2019",184
1982,"J-19",185
1982,"K-19",185
1982,"L-19",185
1982,"M-19",185
1982,"N-19",185
1982,"O-19",185
1982,"P-19",186
1982,"Q-19",186
1982,"Q-21",186
1982,"P-21",186
1982,"O-21",186
1982,"N-21",187
1982,"M-21",187
1982,"L-21",187
1982,"K-21",187
1982,"J-21",187
1982,"I-15",151
1982,"H-15",151
1982,"G-15",151
